,name,price,type
56,"""고마운분께감사선물"" 하루견과 감사해요/사랑해요/고마워요/축하해요/건강해요/응원해요 선물세트","14,900원",samll_gift
57,"""꿈속에서 포근"" 몽실몽실 안아줘 곰돌이 토끼 무드등 테이블조명 미니무드등","8,900원",samll_gift
58,"[효돈농협]""귤럭Luck!"" 꽃길만걷자 노지 감귤 1.5kg이상(11.5Brix/로얄과)","12,900원",samll_gift
59,제스프리 썬골드키위 특대과 1.4kg(10-11과),"16,900원",samll_gift
60,"""🎁마음의 선물🎁"" 힘내라 홍삼정 For You 10ml x 30포 +리뷰이벤트 (리뉴얼ver)","15,900원",samll_gift
61,"스낵24 킹갓성비 과자선물세트(25종 19,900원)","19,900원",samll_gift
62,[1+1]클래식체크머플러 하나사면 곱창한개더/겨울머플러,"8,900원",samll_gift
63,[디카페인] 콜드브루 레이지보틀 디카페인 더치커피 23mlx 10개입/최고등급 스페셜티원두,"19,800원",samll_gift
64,"""하루 한포 건강"" 배를 품은 도라지스틱 30포x12g 국산 도라지,배 함유! 도라지배즙","18,900원",samll_gift
65,'따뜻한 마음처럼' 남녀공용 부드러운 체크 국산 목도리 머플러 40종 택1,"16,900원",samll_gift
66,"""응원의마음담은"" 페레로로쉐 T8 하트 초콜릿 (8개입)","9,500원",samll_gift
67,"""당충전 선물"" 의리있""당"" 초콜릿 과자 달콤 패키지(톡별)","9,900원",samll_gift
68,"""초미니 고성능"" (리뷰선물)""건강선물""인사이디 무선 전동 미니 마사지건 / 부모님 생일 선물 IMG-300","19,900원",samll_gift
69,"""무첨가100%견과만"" 건강 선물하기 셀레늄듬뿍 한줌견과선물세트 30개 1박스","16,900원",samll_gift
70,"""황금빛 선물"" 페레로로쉐 T18 골드 틴케이스","16,900원",samll_gift
71,"""복숭아 그 잡채"" 닥터브라이언 비타민C&D 복숭아맛구미(100구미)","17,900원",samll_gift
72,생활백서 잠이솔솔 디퓨저 무드등 (에센셜 오일 포함) 2종 택1,"19,900원",samll_gift
73,"""비타민선물🎁"" 고려은단 비타민C 1000 180정/이지+비타민D 180정(2종 택1)","18,000원",samll_gift
74,"""나를반기는 귀요미"" 냥냥 댕댕 발매트 미니러그","11,900원",samll_gift
75,"[생일선물] ""당신의 계절을 담아"" 한율 핸드&립 (톡별)","9,000원",samll_gift
76,[남녀공용] 블레르 니트 머플러,"9,900원",samll_gift
77,"""이탈리아 명품캔디"" 포지타노 과일 캔디 레몬/오렌지 200g 택1 (임덧,임산부,수험생,졸음 사탕)","9,900원",samll_gift
78,"""세상에서 가장 행복한 동물"" 쿼카 미니러그 발매트 2종택1","15,900원",samll_gift
79,"""응원 선물🍀"" CLOVER COVY(키링)","4,000원",samll_gift
80,"""너와 함께라면 즐거워"" 춘식이 흥부자 캔소맥잔 2P+춘식이 안주접시 1P (톡별)","14,800원",samll_gift
81,"""소포장된 프랑스정통쿠키"" 라메르풀라르 쿠키 틴 4종 택 1","13,000원",samll_gift
82,"""수제 초콜릿"" [블랙프라이데이 30%] 생 초콜릿 밀크 (파베)","14,000원",samll_gift
83,"""향기촉촉"" 퍼퓸 바디케어 520ml 선물세트 (바디워시+바디로션)","18,000원",samll_gift
84,신라명과 마드레느(대)(선물용쇼핑백증정),"13,500원",samll_gift
85,[선물제격] 보르딘 콜드브루 더치커피 알록달록 앰플 12종세트 (25ml*12개),"19,900원",samll_gift
86,[비건선물/쇼핑백 증정] 끈적임 없는 센티드 핸드크림 50ml (2종 택1),"7,900원",samll_gift
87,"""오늘도 따뜻할 거예요"" 히트템 핫팩 30매+메세지박스+손소독제 5개입 (톡별) (heattem)","11,900원",samll_gift
88,"""생일선물추천"" 꿀잠 파자마 20종/수면잠옷추가","12,900원",samll_gift
89,"""달콤한 하루"" 페레로로쉐 T8 사각 (8개입)","8,900원",samll_gift
90,"""Best 선물"" ""건강기원"" 종합비타민 3개입 선물세트","14,900원",samll_gift
91,"""너처럼 귀엽다"" 애교만점 곰돌이 크리스마스선물 과자선물세트 (톡별)","9,900원",samll_gift
92,"[홀리데이 에디션] 프리미엄 사과 판매 1위, 고당도 황금사과 2kg이상 (6-8입)","18,900원",samll_gift
93,"""응원메세지를듬뿍담은"" GNM 국산 배도라지청 스틱 건강배달왔도라지 선물세트 + 쇼핑백증정 / 도라지배즙 도라지청","18,900원",samll_gift
94,"""안아주라냥"" 고양이 몰캉몰캉 스트레스해소 마약쿠션 (톡별)","15,900원",samll_gift
95,[향기선물] 캐스키드슨 바디미스트 & 핸드크림 세트,"14,900원",samll_gift
96,"""맛있는 면역선물"" 캐나다 허벌랜드 면역부스트 식물성 구미젤리비타민/ 30일분","16,900원",samll_gift
97,"""생일 축하해"" [HaBee Birthday] 버츠비 립밤 듀오+손거울 세트 (톡별)","9,800원",samll_gift
98,"""너에게 하고픈 말"" 힘내삼 6년근 고려홍삼정 홍삼스틱 30포x10ml (톡별)","19,900원",samll_gift
99,"[1+1/총2개] ""향기가득"" 코코도르 디퓨저 + 플라워 디퓨저 120ml","9,900원",samll_gift
100,"""생일선물/집들이선물"" 나를 반기는 작은 댕댕이 강아지 애착 인형 50cm 쿠션 방석","17,900원",samll_gift
101,"""쌩쌩한 하루를 위한"" 얼라이브 멀티비타민 30정 (1개월분) 3종 택1 / 멀티비타민,맨,우먼","14,900원",samll_gift
102,"""달콤한선물"" 몰티져스 초코볼 밀크 버켓 465g","16,000원",samll_gift
103,"""타닥타닥 타는 소리"" 갈색병 소형 우드 심지 소이캔들 향초 불멍","12,500원",samll_gift
104,메리고라운드&크리스탈애플 소이캔들(2종택1) 타닥타닥 우드심지 향초,"12,500원",samll_gift
