,name,price,type
80,눈빛이 귀여운 캐릭터 여성 팬티,"9,900원",funny
81,"""홈술도 장비빨"" 카카오프렌즈 라이언 화이트골드 전통주병 세트 (톡별)","24,900원",funny
82,트럼프 머리카락 양말,"7,900원",funny
83,"""귀여운 선물"" 헬멧 오리 가방 동물 애착 백팩 생일선물 쓸데없는 신박한 선물","13,900원",funny
84,"""쓸모없는 선물 "" 반전문어 양면인형 (30cm) 생일선물 쓸데없는 신박한 선물","8,900원",funny
85,"""쓸모없는선물"" 나의 친구 너의 친구, 평화의 상징, 반려 비둘기 구뤠잇구구와 화잇구구(feat. 태엽)","9,900원",funny
86,"""뤂덕들 모여라"" 잔망루피 랜덤피규어 인형 Ver.2 조금더 잔망스러워진 루피 새로운시작 뤂뤂","6,900원",funny
87,"""쓸모없는선물"" 핸드폰 미러볼 (원형구) + 아이폰, C타입, USB젠더 모두증정 = 방구석 노래방 조명","9,800원",funny
88,유유자적 DUCK 오리 애착인형 바디필로우 100cm,"24,800원",funny
89,"""쓸모없는 선물"" 의기소침 강아지 인형 (48cm) 쿠션 베개 애착 바디필로우 생일선물 쓸데없는 신박한 선물","13,900원",funny
90,우주 비행사 냥 LED 무드등,"15,900원",funny
91,"""휴식과 힐링"" 바닷속을 헤엄치는 고래조명 미니 우드램프 LED큐브 돌고래 무드등","18,500원",funny
92,"피로가 싸악- 제2의 심장, 발건강 지압 슬리퍼 (+보약양말증정)","16,900원",funny
93,"""남친선물"" [쓸모없는선물] 득근하세요 머슬남 보충제소분 키링&근육머그컵SET","11,900원",funny
94,"""선물로 죠습니다"" 죠스 모찌 바디필로우 100cm(톡별)","33,900원",funny
95,"""따뜻한 선물"" 인어공주 니트담요 L size","19,800원",funny
96,New 냥냥이 삼총사 트리오 미니러그 3종택1 (톡별),"9,900원",funny
97,"""쓸모없는 선물"" AGUCCIM 티셔츠 티 [웃긴 아구찜옷 특이한 재밌는 옷 쓸데없는 선물]","17,900원",funny
98,"[얼굴문구각인/주문제작] ""쓸모없는 블링블링선물"" 스팽글 쿠션 40cm (7색)","32,000원",funny
99,"""친구선물"" [귀여운선물] 패션피플 그로밋인형 20cm 귀여운 강아지인형 애착인형","11,900원",funny
100,"""쓸모없는 선물"" 인싸템 쓸데없는 슬픈 개구리 수면안대","9,900원",funny
101,"""쓸모없는 선물"" 우산 모자 자외선 차단 낚시 인싸템 생일선물 쓸데없는 신박한 선물","7,800원",funny
